id,category,display_name,requirement,source,required_for,planned_path,current_status,approval_status,completion_status,notes
"saga.ch01.m04.airlift","saga.mission","Airlift","mission map preview thumbnail","Design/SagaChapters","Campaign Map, Mission Briefing, Skirmish","Assets/Game/Art/UI/Generated/MissionArt/saga_ch01_m04_airlift_MapPreview.png","missing","not_reviewed","not_started","level.ch01.landing_zone_01"
"saga.ch01.m04.airlift","saga.mission","Airlift","mission minimap art","Design/SagaChapters","Battle HUD minimap, Mission Briefing","Assets/Game/Art/UI/Generated/MissionArt/saga_ch01_m04_airlift_Minimap.png","missing","not_reviewed","not_started","level.ch01.landing_zone_01"
"saga.ch01.m05.breach_assault","saga.mission","Breach Assault","mission key art / briefing hero","Design/SagaChapters","Campaign Map, Mission Briefing, Mission Result","Assets/Game/Art/UI/Generated/MissionArt/saga_ch01_m05_breach_assault_KeyArt.png","missing","not_reviewed","not_started","level.ch01.fortified_node_01"
"saga.ch01.m05.breach_assault","saga.mission","Breach Assault","mission map preview thumbnail","Design/SagaChapters","Campaign Map, Mission Briefing, Skirmish","Assets/Game/Art/UI/Generated/MissionArt/saga_ch01_m05_breach_assault_MapPreview.png","missing","not_reviewed","not_started","level.ch01.fortified_node_01"
"saga.ch01.m05.breach_assault","saga.mission","Breach Assault","mission minimap art","Design/SagaChapters","Battle HUD minimap, Mission Briefing","Assets/Game/Art/UI/Generated/MissionArt/saga_ch01_m05_breach_assault_Minimap.png","missing","not_reviewed","not_started","level.ch01.fortified_node_01"
"saga.ch02.m01.gridlock","saga.mission","Gridlock","mission key art / briefing hero","Design/SagaChapters","Campaign Map, Mission Briefing, Mission Result","Assets/Game/Art/UI/Generated/MissionArt/saga_ch02_m01_gridlock_KeyArt.png","missing","not_reviewed","not_started","chapter02"
"saga.ch02.m01.gridlock","saga.mission","Gridlock","mission map preview thumbnail","Design/SagaChapters","Campaign Map, Mission Briefing, Skirmish","Assets/Game/Art/UI/Generated/MissionArt/saga_ch02_m01_gridlock_MapPreview.png","missing","not_reviewed","not_started","chapter02"
"saga.ch02.m01.gridlock","saga.mission","Gridlock","mission minimap art","Design/SagaChapters","Battle HUD minimap, Mission Briefing","Assets/Game/Art/UI/Generated/MissionArt/saga_ch02_m01_gridlock_Minimap.png","missing","not_reviewed","not_started","chapter02"
"saga.ch02.m02.supply_line","saga.mission","Supply Line","mission key art / briefing hero","Design/SagaChapters","Campaign Map, Mission Briefing, Mission Result","Assets/Game/Art/UI/Generated/MissionArt/saga_ch02_m02_supply_line_KeyArt.png","missing","not_reviewed","not_started","chapter02"
"saga.ch02.m02.supply_line","saga.mission","Supply Line","mission map preview thumbnail","Design/SagaChapters","Campaign Map, Mission Briefing, Skirmish","Assets/Game/Art/UI/Generated/MissionArt/saga_ch02_m02_supply_line_MapPreview.png","missing","not_reviewed","not_started","chapter02"
"saga.ch02.m02.supply_line","saga.mission","Supply Line","mission minimap art","Design/SagaChapters","Battle HUD minimap, Mission Briefing","Assets/Game/Art/UI/Generated/MissionArt/saga_ch02_m02_supply_line_Minimap.png","missing","not_reviewed","not_started","chapter02"
"saga.ch02.m03.sabotage_trace","saga.mission","Sabotage Trace","mission key art / briefing hero","Design/SagaChapters","Campaign Map, Mission Briefing, Mission Result","Assets/Game/Art/UI/Generated/MissionArt/saga_ch02_m03_sabotage_trace_KeyArt.png","missing","not_reviewed","not_started","chapter02"
"saga.ch02.m03.sabotage_trace","saga.mission","Sabotage Trace","mission map preview thumbnail","Design/SagaChapters","Campaign Map, Mission Briefing, Skirmish","Assets/Game/Art/UI/Generated/MissionArt/saga_ch02_m03_sabotage_trace_MapPreview.png","missing","not_reviewed","not_started","chapter02"
"saga.ch02.m03.sabotage_trace","saga.mission","Sabotage Trace","mission minimap art","Design/SagaChapters","Battle HUD minimap, Mission Briefing","Assets/Game/Art/UI/Generated/MissionArt/saga_ch02_m03_sabotage_trace_Minimap.png","missing","not_reviewed","not_started","chapter02"
"saga.ch02.m04.power_relay","saga.mission","Power Relay","mission key art / briefing hero","Design/SagaChapters","Campaign Map, Mission Briefing, Mission Result","Assets/Game/Art/UI/Generated/MissionArt/saga_ch02_m04_power_relay_KeyArt.png","missing","not_reviewed","not_started","chapter02"
"saga.ch02.m04.power_relay","saga.mission","Power Relay","mission map preview thumbnail","Design/SagaChapters","Campaign Map, Mission Briefing, Skirmish","Assets/Game/Art/UI/Generated/MissionArt/saga_ch02_m04_power_relay_MapPreview.png","missing","not_reviewed","not_started","chapter02"
"saga.ch02.m04.power_relay","saga.mission","Power Relay","mission minimap art","Design/SagaChapters","Battle HUD minimap, Mission Briefing","Assets/Game/Art/UI/Generated/MissionArt/saga_ch02_m04_power_relay_Minimap.png","missing","not_reviewed","not_started","chapter02"
"saga.ch02.m05.route_reopened","saga.mission","Route Reopened","mission key art / briefing hero","Design/SagaChapters","Campaign Map, Mission Briefing, Mission Result","Assets/Game/Art/UI/Generated/MissionArt/saga_ch02_m05_route_reopened_KeyArt.png","missing","not_reviewed","not_started","chapter02"
"saga.ch02.m05.route_reopened","saga.mission","Route Reopened","mission map preview thumbnail","Design/SagaChapters","Campaign Map, Mission Briefing, Skirmish","Assets/Game/Art/UI/Generated/MissionArt/saga_ch02_m05_route_reopened_MapPreview.png","missing","not_reviewed","not_started","chapter02"
"saga.ch02.m05.route_reopened","saga.mission","Route Reopened","mission minimap art","Design/SagaChapters","Battle HUD minimap, Mission Briefing","Assets/Game/Art/UI/Generated/MissionArt/saga_ch02_m05_route_reopened_Minimap.png","missing","not_reviewed","not_started","chapter02"
"saga.ch03.m01.signal_trace","saga.mission","Signal Trace","mission key art / briefing hero","Design/SagaChapters","Campaign Map, Mission Briefing, Mission Result","Assets/Game/Art/UI/Generated/MissionArt/saga_ch03_m01_signal_trace_KeyArt.png","missing","not_reviewed","not_started","chapter03"
"saga.ch03.m01.signal_trace","saga.mission","Signal Trace","mission map preview thumbnail","Design/SagaChapters","Campaign Map, Mission Briefing, Skirmish","Assets/Game/Art/UI/Generated/MissionArt/saga_ch03_m01_signal_trace_MapPreview.png","missing","not_reviewed","not_started","chapter03"
"saga.ch03.m01.signal_trace","saga.mission","Signal Trace","mission minimap art","Design/SagaChapters","Battle HUD minimap, Mission Briefing","Assets/Game/Art/UI/Generated/MissionArt/saga_ch03_m01_signal_trace_Minimap.png","missing","not_reviewed","not_started","chapter03"
"saga.ch03.m02.safehouse_sweep","saga.mission","Safehouse Sweep","mission key art / briefing hero","Design/SagaChapters","Campaign Map, Mission Briefing, Mission Result","Assets/Game/Art/UI/Generated/MissionArt/saga_ch03_m02_safehouse_sweep_KeyArt.png","missing","not_reviewed","not_started","chapter03"
"saga.ch03.m02.safehouse_sweep","saga.mission","Safehouse Sweep","mission map preview thumbnail","Design/SagaChapters","Campaign Map, Mission Briefing, Skirmish","Assets/Game/Art/UI/Generated/MissionArt/saga_ch03_m02_safehouse_sweep_MapPreview.png","missing","not_reviewed","not_started","chapter03"
"saga.ch03.m02.safehouse_sweep","saga.mission","Safehouse Sweep","mission minimap art","Design/SagaChapters","Battle HUD minimap, Mission Briefing","Assets/Game/Art/UI/Generated/MissionArt/saga_ch03_m02_safehouse_sweep_Minimap.png","missing","not_reviewed","not_started","chapter03"
"saga.ch03.m03.false_front","saga.mission","False Front","mission key art / briefing hero","Design/SagaChapters","Campaign Map, Mission Briefing, Mission Result","Assets/Game/Art/UI/Generated/MissionArt/saga_ch03_m03_false_front_KeyArt.png","missing","not_reviewed","not_started","chapter03"
"saga.ch03.m03.false_front","saga.mission","False Front","mission map preview thumbnail","Design/SagaChapters","Campaign Map, Mission Briefing, Skirmish","Assets/Game/Art/UI/Generated/MissionArt/saga_ch03_m03_false_front_MapPreview.png","missing","not_reviewed","not_started","chapter03"
"saga.ch03.m03.false_front","saga.mission","False Front","mission minimap art","Design/SagaChapters","Battle HUD minimap, Mission Briefing","Assets/Game/Art/UI/Generated/MissionArt/saga_ch03_m03_false_front_Minimap.png","missing","not_reviewed","not_started","chapter03"
"saga.ch03.m04.evidence_chain","saga.mission","Evidence Chain","mission key art / briefing hero","Design/SagaChapters","Campaign Map, Mission Briefing, Mission Result","Assets/Game/Art/UI/Generated/MissionArt/saga_ch03_m04_evidence_chain_KeyArt.png","missing","not_reviewed","not_started","chapter03"
"saga.ch03.m04.evidence_chain","saga.mission","Evidence Chain","mission map preview thumbnail","Design/SagaChapters","Campaign Map, Mission Briefing, Skirmish","Assets/Game/Art/UI/Generated/MissionArt/saga_ch03_m04_evidence_chain_MapPreview.png","missing","not_reviewed","not_started","chapter03"
"saga.ch03.m04.evidence_chain","saga.mission","Evidence Chain","mission minimap art","Design/SagaChapters","Battle HUD minimap, Mission Briefing","Assets/Game/Art/UI/Generated/MissionArt/saga_ch03_m04_evidence_chain_Minimap.png","missing","not_reviewed","not_started","chapter03"
"saga.ch03.m05.network_break","saga.mission","Network Break","mission key art / briefing hero","Design/SagaChapters","Campaign Map, Mission Briefing, Mission Result","Assets/Game/Art/UI/Generated/MissionArt/saga_ch03_m05_network_break_KeyArt.png","missing","not_reviewed","not_started","chapter03"
"saga.ch03.m05.network_break","saga.mission","Network Break","mission map preview thumbnail","Design/SagaChapters","Campaign Map, Mission Briefing, Skirmish","Assets/Game/Art/UI/Generated/MissionArt/saga_ch03_m05_network_break_MapPreview.png","missing","not_reviewed","not_started","chapter03"
"saga.ch03.m05.network_break","saga.mission","Network Break","mission minimap art","Design/SagaChapters","Battle HUD minimap, Mission Briefing","Assets/Game/Art/UI/Generated/MissionArt/saga_ch03_m05_network_break_Minimap.png","missing","not_reviewed","not_started","chapter03"
"saga.ch04.m01.air_corridor","saga.mission","Air Corridor","mission key art / briefing hero","Design/SagaChapters","Campaign Map, Mission Briefing, Mission Result","Assets/Game/Art/UI/Generated/MissionArt/saga_ch04_m01_air_corridor_KeyArt.png","missing","not_reviewed","not_started","chapter04"
"saga.ch04.m01.air_corridor","saga.mission","Air Corridor","mission map preview thumbnail","Design/SagaChapters","Campaign Map, Mission Briefing, Skirmish","Assets/Game/Art/UI/Generated/MissionArt/saga_ch04_m01_air_corridor_MapPreview.png","missing","not_reviewed","not_started","chapter04"
"saga.ch04.m01.air_corridor","saga.mission","Air Corridor","mission minimap art","Design/SagaChapters","Battle HUD minimap, Mission Briefing","Assets/Game/Art/UI/Generated/MissionArt/saga_ch04_m01_air_corridor_Minimap.png","missing","not_reviewed","not_started","chapter04"
"saga.ch04.m02.steel_push","saga.mission","Steel Push","mission key art / briefing hero","Design/SagaChapters","Campaign Map, Mission Briefing, Mission Result","Assets/Game/Art/UI/Generated/MissionArt/saga_ch04_m02_steel_push_KeyArt.png","missing","not_reviewed","not_started","chapter04"
"saga.ch04.m02.steel_push","saga.mission","Steel Push","mission map preview thumbnail","Design/SagaChapters","Campaign Map, Mission Briefing, Skirmish","Assets/Game/Art/UI/Generated/MissionArt/saga_ch04_m02_steel_push_MapPreview.png","missing","not_reviewed","not_started","chapter04"
"saga.ch04.m02.steel_push","saga.mission","Steel Push","mission minimap art","Design/SagaChapters","Battle HUD minimap, Mission Briefing","Assets/Game/Art/UI/Generated/MissionArt/saga_ch04_m02_steel_push_Minimap.png","missing","not_reviewed","not_started","chapter04"
"saga.ch04.m03.split_front","saga.mission","Split Front","mission key art / briefing hero","Design/SagaChapters","Campaign Map, Mission Briefing, Mission Result","Assets/Game/Art/UI/Generated/MissionArt/saga_ch04_m03_split_front_KeyArt.png","missing","not_reviewed","not_started","chapter04"
"saga.ch04.m03.split_front","saga.mission","Split Front","mission map preview thumbnail","Design/SagaChapters","Campaign Map, Mission Briefing, Skirmish","Assets/Game/Art/UI/Generated/MissionArt/saga_ch04_m03_split_front_MapPreview.png","missing","not_reviewed","not_started","chapter04"
"saga.ch04.m03.split_front","saga.mission","Split Front","mission minimap art","Design/SagaChapters","Battle HUD minimap, Mission Briefing","Assets/Game/Art/UI/Generated/MissionArt/saga_ch04_m03_split_front_Minimap.png","missing","not_reviewed","not_started","chapter04"
"saga.ch04.m04.grounded_signal","saga.mission","Grounded Signal","mission key art / briefing hero","Design/SagaChapters","Campaign Map, Mission Briefing, Mission Result","Assets/Game/Art/UI/Generated/MissionArt/saga_ch04_m04_grounded_signal_KeyArt.png","missing","not_reviewed","not_started","chapter04"
"saga.ch04.m04.grounded_signal","saga.mission","Grounded Signal","mission map preview thumbnail","Design/SagaChapters","Campaign Map, Mission Briefing, Skirmish","Assets/Game/Art/UI/Generated/MissionArt/saga_ch04_m04_grounded_signal_MapPreview.png","missing","not_reviewed","not_started","chapter04"
"saga.ch04.m04.grounded_signal","saga.mission","Grounded Signal","mission minimap art","Design/SagaChapters","Battle HUD minimap, Mission Briefing","Assets/Game/Art/UI/Generated/MissionArt/saga_ch04_m04_grounded_signal_Minimap.png","missing","not_reviewed","not_started","chapter04"
"saga.ch04.m05.armor_break","saga.mission","Armor Break","mission key art / briefing hero","Design/SagaChapters","Campaign Map, Mission Briefing, Mission Result","Assets/Game/Art/UI/Generated/MissionArt/saga_ch04_m05_armor_break_KeyArt.png","missing","not_reviewed","not_started","chapter04"
"saga.ch04.m05.armor_break","saga.mission","Armor Break","mission map preview thumbnail","Design/SagaChapters","Campaign Map, Mission Briefing, Skirmish","Assets/Game/Art/UI/Generated/MissionArt/saga_ch04_m05_armor_break_MapPreview.png","missing","not_reviewed","not_started","chapter04"
"saga.ch04.m05.armor_break","saga.mission","Armor Break","mission minimap art","Design/SagaChapters","Battle HUD minimap, Mission Briefing","Assets/Game/Art/UI/Generated/MissionArt/saga_ch04_m05_armor_break_Minimap.png","missing","not_reviewed","not_started","chapter04"
"saga.ch05.m01.citywide_alert","saga.mission","Citywide Alert","mission key art / briefing hero","Design/SagaChapters","Campaign Map, Mission Briefing, Mission Result","Assets/Game/Art/UI/Generated/MissionArt/saga_ch05_m01_citywide_alert_KeyArt.png","missing","not_reviewed","not_started","chapter05"
"saga.ch05.m01.citywide_alert","saga.mission","Citywide Alert","mission map preview thumbnail","Design/SagaChapters","Campaign Map, Mission Briefing, Skirmish","Assets/Game/Art/UI/Generated/MissionArt/saga_ch05_m01_citywide_alert_MapPreview.png","missing","not_reviewed","not_started","chapter05"
"saga.ch05.m01.citywide_alert","saga.mission","Citywide Alert","mission minimap art","Design/SagaChapters","Battle HUD minimap, Mission Briefing","Assets/Game/Art/UI/Generated/MissionArt/saga_ch05_m01_citywide_alert_Minimap.png","missing","not_reviewed","not_started","chapter05"
"saga.ch05.m02.trust_under_fire","saga.mission","Trust Under Fire","mission key art / briefing hero","Design/SagaChapters","Campaign Map, Mission Briefing, Mission Result","Assets/Game/Art/UI/Generated/MissionArt/saga_ch05_m02_trust_under_fire_KeyArt.png","missing","not_reviewed","not_started","chapter05"
"saga.ch05.m02.trust_under_fire","saga.mission","Trust Under Fire","mission map preview thumbnail","Design/SagaChapters","Campaign Map, Mission Briefing, Skirmish","Assets/Game/Art/UI/Generated/MissionArt/saga_ch05_m02_trust_under_fire_MapPreview.png","missing","not_reviewed","not_started","chapter05"
"saga.ch05.m02.trust_under_fire","saga.mission","Trust Under Fire","mission minimap art","Design/SagaChapters","Battle HUD minimap, Mission Briefing","Assets/Game/Art/UI/Generated/MissionArt/saga_ch05_m02_trust_under_fire_Minimap.png","missing","not_reviewed","not_started","chapter05"
"saga.ch05.m03.network_collapse","saga.mission","Network Collapse","mission key art / briefing hero","Design/SagaChapters","Campaign Map, Mission Briefing, Mission Result","Assets/Game/Art/UI/Generated/MissionArt/saga_ch05_m03_network_collapse_KeyArt.png","missing","not_reviewed","not_started","chapter05"
"saga.ch05.m03.network_collapse","saga.mission","Network Collapse","mission map preview thumbnail","Design/SagaChapters","Campaign Map, Mission Briefing, Skirmish","Assets/Game/Art/UI/Generated/MissionArt/saga_ch05_m03_network_collapse_MapPreview.png","missing","not_reviewed","not_started","chapter05"
"saga.ch05.m03.network_collapse","saga.mission","Network Collapse","mission minimap art","Design/SagaChapters","Battle HUD minimap, Mission Briefing","Assets/Game/Art/UI/Generated/MissionArt/saga_ch05_m03_network_collapse_Minimap.png","missing","not_reviewed","not_started","chapter05"
"saga.ch05.m04.last_corridor","saga.mission","Last Corridor","mission key art / briefing hero","Design/SagaChapters","Campaign Map, Mission Briefing, Mission Result","Assets/Game/Art/UI/Generated/MissionArt/saga_ch05_m04_last_corridor_KeyArt.png","missing","not_reviewed","not_started","chapter05"
"saga.ch05.m04.last_corridor","saga.mission","Last Corridor","mission map preview thumbnail","Design/SagaChapters","Campaign Map, Mission Briefing, Skirmish","Assets/Game/Art/UI/Generated/MissionArt/saga_ch05_m04_last_corridor_MapPreview.png","missing","not_reviewed","not_started","chapter05"
"saga.ch05.m04.last_corridor","saga.mission","Last Corridor","mission minimap art","Design/SagaChapters","Battle HUD minimap, Mission Briefing","Assets/Game/Art/UI/Generated/MissionArt/saga_ch05_m04_last_corridor_Minimap.png","missing","not_reviewed","not_started","chapter05"
"saga.ch05.m05.command_node","saga.mission","Command Node","mission key art / briefing hero","Design/SagaChapters","Campaign Map, Mission Briefing, Mission Result","Assets/Game/Art/UI/Generated/MissionArt/saga_ch05_m05_command_node_KeyArt.png","missing","not_reviewed","not_started","chapter05"
"saga.ch05.m05.command_node","saga.mission","Command Node","mission map preview thumbnail","Design/SagaChapters","Campaign Map, Mission Briefing, Skirmish","Assets/Game/Art/UI/Generated/MissionArt/saga_ch05_m05_command_node_MapPreview.png","missing","not_reviewed","not_started","chapter05"
"saga.ch05.m05.command_node","saga.mission","Command Node","mission minimap art","Design/SagaChapters","Battle HUD minimap, Mission Briefing","Assets/Game/Art/UI/Generated/MissionArt/saga_ch05_m05_command_node_Minimap.png","missing","not_reviewed","not_started","chapter05"
"level.ch01.district_edge_01","saga.level","level.ch01.district_edge_01","native-resolution tactical map/chunk set for unit-readable gameplay scale","Design/SagaChapters/Saga_Chapter01_First_Response.md","First Contact","Assets/Game/Art/Generated/IsometricMaps/SagaChapter01/level_ch01_district_edge_01/","missing","not_reviewed","not_started","Do not upscale; author at intended camera/unit scale; complete requires TacticalMapDefinition metadata, minimap mapping, and validation scene."
"level.ch01.forward_post_01","saga.level","level.ch01.forward_post_01","native-resolution tactical map/chunk set for unit-readable gameplay scale","Design/SagaChapters/Saga_Chapter01_First_Response.md","Establish The Base","Assets/Game/Art/Generated/IsometricMaps/SagaChapter01/level_ch01_forward_post_01/","missing","not_reviewed","not_started","Do not upscale; author at intended camera/unit scale; complete requires TacticalMapDefinition metadata, minimap mapping, and validation scene."
"level.ch01.convoy_approach_01","saga.level","level.ch01.convoy_approach_01","native-resolution tactical map/chunk set for unit-readable gameplay scale","Design/SagaChapters/Saga_Chapter01_First_Response.md","Radar Warning","Assets/Game/Art/Generated/IsometricMaps/SagaChapter01/level_ch01_convoy_approach_01/","missing","not_reviewed","not_started","Do not upscale; author at intended camera/unit scale; complete requires TacticalMapDefinition metadata, minimap mapping, and validation scene."
"level.ch01.landing_zone_01","saga.level","level.ch01.landing_zone_01","native-resolution tactical map/chunk set for unit-readable gameplay scale","Design/SagaChapters/Saga_Chapter01_First_Response.md","Airlift","Assets/Game/Art/Generated/IsometricMaps/SagaChapter01/level_ch01_landing_zone_01/","missing","not_reviewed","not_started","Do not upscale; author at intended camera/unit scale; complete requires TacticalMapDefinition metadata, minimap mapping, and validation scene."
"level.ch01.fortified_node_01","saga.level","level.ch01.fortified_node_01","native-resolution tactical map/chunk set for unit-readable gameplay scale","Design/SagaChapters/Saga_Chapter01_First_Response.md","Breach Assault","Assets/Game/Art/Generated/IsometricMaps/SagaChapter01/level_ch01_fortified_node_01/","missing","not_reviewed","not_started","Do not upscale; author at intended camera/unit scale; complete requires TacticalMapDefinition metadata, minimap mapping, and validation scene."
"iso.ch01.district_edge_01.metadata","saga.level","M01 TacticalMapDefinition","metadata package: walkable, road, sidewalk, blockers, spawn, route, objective, minimap mapping, camera bounds","Design/M01_FirstContact_Production_Contract.md","First Contact, pathfinding, FTUE, HUD, minimap, VFX/audio anchors","Assets/Game/Data/TacticalMaps/Chapter01/iso.ch01.district_edge_01.asset","missing","not_reviewed","not_started","Required before M01 playable validation; not a PNG but tracked as production asset."
"iso.ch01.district_edge_01.validation_scene","saga.level","M01 Tactical Validation Scene","Unity validation scene with art-only, metadata overlay, selected unit, move/attack markers, minimap/objective jump, result flow","Design/M01_FirstContact_Production_Contract.md","First Contact validation","Assets/Game/Scenes/DesignTargets/Chapter01/Chapter01_M01_TacticalValidation.unity","missing","not_reviewed","not_started","Scene must prove tactical ground, metadata, UI feedback, and gameplay scale together."
"marker.selection.ring","combat.unitCommand","Selection Ring Marker","world overlay marker for selected units at tactical close camera scale","Design/M01_FirstContact_Production_Contract.md","Battle HUD, FTUE, tactical gameplay feedback","Assets/Game/Art/Generated/2DISO/VFX/Markers/marker_selection_ring.png","missing","not_reviewed","not_started","Separate overlay; never baked into unit or ground art."
"marker.move.destination","combat.unitCommand","Move Destination Marker","world overlay marker for accepted move commands","Design/M01_FirstContact_Production_Contract.md","Battle HUD, FTUE, tactical gameplay feedback","Assets/Game/Art/Generated/2DISO/VFX/Markers/marker_move_destination.png","missing","not_reviewed","not_started","Separate overlay; anchored to walkable tactical metadata cell."
"marker.attack.target","combat.unitCommand","Attack Target Marker","world overlay marker for accepted attack commands","Design/M01_FirstContact_Production_Contract.md","Battle HUD, FTUE, tactical gameplay feedback","Assets/Game/Art/Generated/2DISO/VFX/Markers/marker_attack_target.png","missing","not_reviewed","not_started","Separate overlay; anchored to hostile runtime entity."
"marker.objective.focus","combat.unitCommand","Objective Focus Marker","world overlay marker for objective row jump and ARIA highlight","Design/M01_FirstContact_Production_Contract.md","Battle HUD objective tracker, FTUE, minimap/objective jump","Assets/Game/Art/Generated/2DISO/VFX/Markers/marker_objective_focus.png","missing","not_reviewed","not_started","Separate overlay; anchored to objective metadata."
"vfx.impact.light","combat.unitCommand","Light Impact VFX","small readable 2D iso hit feedback at tactical camera scale","Design/M01_FirstContact_Production_Contract.md","M01 attack feedback, later combat feedback","Assets/Game/Art/Generated/2DISO/VFX/Impact/vfx_impact_light.asset","missing","not_reviewed","not_started","May use temporary approved FX until final 2D iso VFX exists."
"vfx.unit.destroyed.small","combat.unitCommand","Small Unit Destroyed VFX","small readable destruction/death feedback for patrol objective completion","Design/M01_FirstContact_Production_Contract.md","M01 objective completion feedback","Assets/Game/Art/Generated/2DISO/VFX/Impact/vfx_unit_destroyed_small.asset","missing","not_reviewed","not_started","Must not obscure objective marker or HUD-critical view."
"SCN-01_SplashLoading","ui.surface","Splash / Loading","layer pack manifest and separated reusable UI art","Design/UIUX_Mockup_To_Canvas_Conversion_Plan.md","UI implementation approval","Design/VisualLockLayered/SCN-01_SplashLoading/layer_manifest.json","missing","not_reviewed","not_started","Layer-pack existence is not final visual approval."
"SCN-01_SplashLoading","ui.surface","Splash / Loading","Unity prefab wired to approved art","Assets/Game/Prefabs/UI","runtime UI","Assets/Game/Prefabs/UI/Screens/Screen_Splash.prefab","exists_needs_review","not_reviewed","not_started","Needs rendered capture approval before complete."
"SCN-02_MainMenu","ui.surface","Main Menu / Mode Select","layer pack manifest and separated reusable UI art","Design/UIUX_Mockup_To_Canvas_Conversion_Plan.md","UI implementation approval","Design/VisualLockLayered/SCN-02_MainMenu/layer_manifest.json","missing","not_reviewed","not_started","Layer-pack existence is not final visual approval."
"SCN-02_MainMenu","ui.surface","Main Menu / Mode Select","Unity prefab wired to approved art","Assets/Game/Prefabs/UI","runtime UI","Assets/Game/Prefabs/UI/Screens/Screen_MainMenu.prefab","exists_needs_review","not_reviewed","not_started","Needs rendered capture approval before complete."
"SCN-03_CommanderProfile","ui.surface","Commander Profile","layer pack manifest and separated reusable UI art","Design/UIUX_Mockup_To_Canvas_Conversion_Plan.md","UI implementation approval","Design/VisualLockLayered/SCN-03_CommanderProfile/layer_manifest.json","exists_needs_review","not_reviewed","not_started","Layer-pack existence is not final visual approval."
"SCN-03_CommanderProfile","ui.surface","Commander Profile","Unity prefab wired to approved art","Assets/Game/Prefabs/UI","runtime UI","Assets/Game/Prefabs/UI/Screens/Screen_CommanderProfile.prefab","exists_needs_review","not_reviewed","not_started","Needs rendered capture approval before complete."
"SCN-04_SettingsAccessibility","ui.surface","Settings / Accessibility","layer pack manifest and separated reusable UI art","Design/UIUX_Mockup_To_Canvas_Conversion_Plan.md","UI implementation approval","Design/VisualLockLayered/SCN-04_SettingsAccessibility/layer_manifest.json","missing","not_reviewed","not_started","Layer-pack existence is not final visual approval."
"SCN-04_SettingsAccessibility","ui.surface","Settings / Accessibility","Unity prefab wired to approved art","Assets/Game/Prefabs/UI","runtime UI","Assets/Game/Prefabs/UI/Screens/Screen_Settings.prefab","exists_needs_review","not_reviewed","not_started","Needs rendered capture approval before complete."
"SCN-05_CampaignMap","ui.surface","Campaign Map","layer pack manifest and separated reusable UI art","Design/UIUX_Mockup_To_Canvas_Conversion_Plan.md","UI implementation approval","Design/VisualLockLayered/SCN-05_CampaignMap/layer_manifest.json","exists_needs_review","not_reviewed","not_started","Layer-pack existence is not final visual approval."
"SCN-05_CampaignMap","ui.surface","Campaign Map","Unity prefab wired to approved art","Assets/Game/Prefabs/UI","runtime UI","Assets/Game/Prefabs/UI/Screens/Screen_CampaignMap.prefab","exists_needs_review","not_reviewed","not_started","Needs rendered capture approval before complete."
"SCN-06_MissionBriefing","ui.surface","Mission Briefing","layer pack manifest and separated reusable UI art","Design/UIUX_Mockup_To_Canvas_Conversion_Plan.md","UI implementation approval","Design/VisualLockLayered/SCN-06_MissionBriefing/layer_manifest.json","exists_needs_review","not_reviewed","not_started","Layer-pack existence is not final visual approval."
"SCN-06_MissionBriefing","ui.surface","Mission Briefing","Unity prefab wired to approved art","Assets/Game/Prefabs/UI","runtime UI","Assets/Game/Prefabs/UI/Screens/Screen_MissionBriefing.prefab","exists_needs_review","not_reviewed","not_started","Needs rendered capture approval before complete."
"SCN-07_LoadoutSquadPrep","ui.surface","Loadout / Squad Prep","layer pack manifest and separated reusable UI art","Design/UIUX_Mockup_To_Canvas_Conversion_Plan.md","UI implementation approval","Design/VisualLockLayered/SCN-07_LoadoutSquadPrep/layer_manifest.json","exists_needs_review","not_reviewed","not_started","Layer-pack existence is not final visual approval."
"SCN-07_LoadoutSquadPrep","ui.surface","Loadout / Squad Prep","Unity prefab wired to approved art","Assets/Game/Prefabs/UI","runtime UI","Assets/Game/Prefabs/UI/Screens/Screen_LoadoutSquadPrep.prefab","exists_needs_review","not_reviewed","not_started","Needs rendered capture approval before complete."
"SCN-08_RTSBattleHUD","ui.surface","RTS Battle HUD","layer pack manifest and separated reusable UI art","Design/UIUX_Mockup_To_Canvas_Conversion_Plan.md","UI implementation approval","Design/VisualLockLayered/SCN-08_RTSBattleHUD/layer_manifest.json","exists_needs_review","not_reviewed","not_started","Layer-pack existence is not final visual approval."
"SCN-08_RTSBattleHUD","ui.surface","RTS Battle HUD","Unity prefab wired to approved art","Assets/Game/Prefabs/UI","runtime UI","Assets/Game/Prefabs/UI/Screens/Screen_MatchOverlay.prefab","exists_needs_review","not_reviewed","not_started","Needs rendered capture approval before complete."
"SCN-09_BuildDrawerProduction","ui.surface","Build Drawer / Production","layer pack manifest and separated reusable UI art","Design/UIUX_Mockup_To_Canvas_Conversion_Plan.md","UI implementation approval","Design/VisualLockLayered/SCN-09_BuildDrawerProduction/layer_manifest.json","missing","not_reviewed","not_started","Layer-pack existence is not final visual approval."
"SCN-09_BuildDrawerProduction","ui.surface","Build Drawer / Production","Unity prefab wired to approved art","Assets/Game/Prefabs/UI","runtime UI","Assets/Game/Prefabs/UI/Popups/BuildPlacementPanel.prefab","exists_needs_review","not_reviewed","not_started","Needs rendered capture approval before complete."
